timestamp,reportingGroup,locationName,value,unit
2019-11-05T00:00:00,Electricity,1000 Hakaniemen kauppahalli,53.099999999999994,kWh
2019-11-06T00:00:00,Electricity,1000 Hakaniemen kauppahalli,66,kWh
2019-11-07T00:00:00,Electricity,1000 Hakaniemen kauppahalli,57.399999999999984,kWh
2019-11-08T00:00:00,Electricity,1000 Hakaniemen kauppahalli,57.91,kWh
2019-11-09T00:00:00,Electricity,1000 Hakaniemen kauppahalli,37.98000000000001,kWh
2019-11-10T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.9900000000000002,kWh
2019-11-11T00:00:00,Electricity,1000 Hakaniemen kauppahalli,47.089999999999996,kWh
2019-11-12T00:00:00,Electricity,1000 Hakaniemen kauppahalli,52.809999999999995,kWh
2019-11-13T00:00:00,Electricity,1000 Hakaniemen kauppahalli,28.880000000000006,kWh
2019-11-14T00:00:00,Electricity,1000 Hakaniemen kauppahalli,25.38000000000001,kWh
2019-11-15T00:00:00,Electricity,1000 Hakaniemen kauppahalli,61.64,kWh
2019-11-16T00:00:00,Electricity,1000 Hakaniemen kauppahalli,70.03,kWh
2019-11-17T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.9900000000000002,kWh
2019-11-18T00:00:00,Electricity,1000 Hakaniemen kauppahalli,46.48,kWh
2019-11-19T00:00:00,Electricity,1000 Hakaniemen kauppahalli,47.769999999999996,kWh
2019-11-20T00:00:00,Electricity,1000 Hakaniemen kauppahalli,43.349999999999994,kWh
2019-11-21T00:00:00,Electricity,1000 Hakaniemen kauppahalli,62.64999999999999,kWh
2019-11-22T00:00:00,Electricity,1000 Hakaniemen kauppahalli,74.07,kWh
2019-11-23T00:00:00,Electricity,1000 Hakaniemen kauppahalli,76.99,kWh
2019-11-24T00:00:00,Electricity,1000 Hakaniemen kauppahalli,0.9900000000000004,kWh
2019-11-25T00:00:00,Electricity,1000 Hakaniemen kauppahalli,48.69999999999999,kWh
2019-11-26T00:00:00,Electricity,1000 Hakaniemen kauppahalli,56.74999999999999,kWh
2019-11-27T00:00:00,Electricity,1000 Hakaniemen kauppahalli,49.660000000000004,kWh
2019-11-28T00:00:00,Electricity,1000 Hakaniemen kauppahalli,50.63,kWh
2019-11-29T00:00:00,Electricity,1000 Hakaniemen kauppahalli,57.17,kWh
2019-11-30T00:00:00,Electricity,1000 Hakaniemen kauppahalli,110.86,kWh
2019-12-01T00:00:00,Electricity,1000 Hakaniemen kauppahalli,53.199999999999996,kWh
2019-12-02T00:00:00,Electricity,1000 Hakaniemen kauppahalli,45.809999999999995,kWh
2019-12-03T00:00:00,Electricity,1000 Hakaniemen kauppahalli,77.18,kWh
2019-12-04T00:00:00,Electricity,1000 Hakaniemen kauppahalli,60.529999999999994,kWh
2019-12-05T00:00:00,Electricity,1000 Hakaniemen kauppahalli,64.39999999999999,kWh
2019-12-06T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.5100000000000007,kWh
2019-12-07T00:00:00,Electricity,1000 Hakaniemen kauppahalli,62.44,kWh
2019-12-08T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.5000000000000004,kWh
2019-12-09T00:00:00,Electricity,1000 Hakaniemen kauppahalli,47.35999999999999,kWh
2019-12-10T00:00:00,Electricity,1000 Hakaniemen kauppahalli,64.71999999999998,kWh
2019-12-11T00:00:00,Electricity,1000 Hakaniemen kauppahalli,77.68000000000004,kWh
2019-12-12T00:00:00,Electricity,1000 Hakaniemen kauppahalli,78.38000000000001,kWh
2019-12-13T00:00:00,Electricity,1000 Hakaniemen kauppahalli,77.56000000000002,kWh
2019-12-14T00:00:00,Electricity,1000 Hakaniemen kauppahalli,81.65000000000002,kWh
2019-12-15T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.4900000000000007,kWh
2019-12-16T00:00:00,Electricity,1000 Hakaniemen kauppahalli,76.50000000000003,kWh
2019-12-17T00:00:00,Electricity,1000 Hakaniemen kauppahalli,73.03999999999999,kWh
2019-12-18T00:00:00,Electricity,1000 Hakaniemen kauppahalli,67.3,kWh
2019-12-19T00:00:00,Electricity,1000 Hakaniemen kauppahalli,80.34000000000002,kWh
2019-12-20T00:00:00,Electricity,1000 Hakaniemen kauppahalli,85.85000000000001,kWh
2019-12-21T00:00:00,Electricity,1000 Hakaniemen kauppahalli,106.54,kWh
2019-12-22T00:00:00,Electricity,1000 Hakaniemen kauppahalli,79.90000000000002,kWh
2019-12-23T00:00:00,Electricity,1000 Hakaniemen kauppahalli,120.4,kWh
2019-12-24T00:00:00,Electricity,1000 Hakaniemen kauppahalli,30.900000000000013,kWh
2019-12-25T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.5100000000000005,kWh
2019-12-26T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.5000000000000007,kWh
2019-12-27T00:00:00,Electricity,1000 Hakaniemen kauppahalli,34.06000000000001,kWh
2019-12-28T00:00:00,Electricity,1000 Hakaniemen kauppahalli,64.17999999999999,kWh
2019-12-29T00:00:00,Electricity,1000 Hakaniemen kauppahalli,1.5100000000000005,kWh
2019-12-30T00:00:00,Electricity,1000 Hakaniemen kauppahalli,2.2800000000000007,kWh
2019-12-31T00:00:00,Electricity,1000 Hakaniemen kauppahalli,27.57000000000001,kWh
